return_id,order_id,product_id,return_date,quantity,reason
RET0003770,ORD0032536,PRD00585,2026-07-13,3,Defective
RET0003771,ORD0040449,PRD00288,2026-01-10,2,Damaged
RET0003772,ORD0009217,PRD00466,2025-08-20,3,Changed Mind
RET0003773,ORD0004151,PRD00842,2025-10-09,1,Late Delivery
RET0003774,ORD0018478,PRD00024,2025-03-17,3,Defective
RET0003775,ORD0004244,PRD00296,2025-04-01,2,Damaged
RET0003776,ORD0048015,PRD00056,2026-07-07,2,Changed Mind
RET0003777,ORD0010504,PRD00077,2025-06-29,2,Damaged
RET0003778,ORD0004939,PRD00377,2025-02-21,3,Wrong Product
RET0003779,ORD0041567,PRD00996,2026-05-21,1,Damaged
RET0003780,ORD0029661,PRD00626,2025-09-16,1,Size/Compatibility
RET0003781,ORD0025228,PRD00727,2025-04-14,1,Wrong Product
RET0003782,ORD0033758,PRD00424,2026-06-22,3,Late Delivery
RET0003783,ORD0043954,PRD00285,2025-02-02,2,Late Delivery
RET0003784,ORD0040965,PRD00769,2026-07-07,3,Late Delivery
RET0003785,ORD0047100,PRD00490,2026-02-27,1,Size/Compatibility
RET0003786,ORD0012400,PRD00316,2026-04-28,2,Size/Compatibility
RET0003787,ORD0009803,PRD00862,2025-04-27,1,Changed Mind
RET0003788,ORD0029600,PRD00934,2025-10-21,2,Defective
RET0003789,ORD0023397,PRD00714,2025-12-24,2,Size/Compatibility
RET0003790,ORD0030094,PRD00715,2025-11-08,2,Late Delivery
RET0003791,ORD0021253,PRD00185,2025-12-24,3,Late Delivery
RET0003792,ORD0003253,PRD00083,2025-09-16,3,Defective
RET0003793,ORD0008033,PRD00964,2025-08-25,1,Wrong Product
RET0003794,ORD0006387,PRD00256,2026-01-29,1,Size/Compatibility
RET0003795,ORD0036332,PRD00203,2025-09-24,1,Late Delivery
RET0003796,ORD0048208,PRD00021,2025-01-20,3,Defective
RET0003797,ORD0017618,PRD00097,2026-08-19,1,Changed Mind
RET0003798,ORD0029290,PRD00484,2026-02-01,3,Wrong Product
RET0003799,ORD0038604,PRD00972,2025-09-05,3,Defective
RET0003800,ORD0049685,PRD00513,2026-08-03,2,Damaged
RET0003801,ORD0007788,PRD00445,2025-12-06,1,Wrong Product
RET0003802,ORD0040212,PRD00023,2026-08-15,2,Damaged
RET0003803,ORD0006556,PRD00816,2025-05-03,1,Late Delivery
RET0003804,ORD0027357,PRD00837,2026-03-02,2,Size/Compatibility
RET0003805,ORD0043735,PRD00632,2025-07-28,3,Changed Mind
RET0003806,ORD0033693,PRD00122,2025-08-05,3,Late Delivery
RET0003807,ORD0004882,PRD00587,2026-01-30,1,Damaged
RET0003808,ORD0038714,PRD00786,2026-03-01,2,Wrong Product
RET0003809,ORD0015909,PRD00802,2025-06-25,2,Late Delivery
RET0003810,ORD0043755,PRD00025,2025-04-21,1,Late Delivery
RET0003811,ORD0041605,PRD00512,2025-08-11,1,Late Delivery
RET0003812,ORD0018450,PRD00396,2025-09-10,2,Changed Mind
RET0003813,ORD0003618,PRD00196,2025-12-10,3,Size/Compatibility
RET0003814,ORD0023166,PRD00270,2025-01-15,3,Damaged
RET0003815,ORD0046399,PRD00720,2025-03-10,1,Defective
RET0003816,ORD0037793,PRD00018,2025-08-10,3,Damaged
RET0003817,ORD0004778,PRD00778,2025-01-20,1,Wrong Product
RET0003818,ORD0034405,PRD00045,2026-02-11,3,Wrong Product
RET0003819,ORD0025277,PRD00311,2025-02-28,2,Defective
RET0003820,ORD0016598,PRD00920,2025-01-08,3,Wrong Product
RET0003821,ORD0032608,PRD00513,2025-08-18,3,Late Delivery
RET0003822,ORD0036860,PRD00863,2025-02-06,2,Defective
RET0003823,ORD0008656,PRD00167,2026-05-18,3,Changed Mind
RET0003824,ORD0002707,PRD00786,2025-07-11,3,Wrong Product
RET0003825,ORD0048135,PRD00102,2025-07-03,3,Changed Mind
RET0003826,ORD0031739,PRD00562,2025-05-05,1,Wrong Product
RET0003827,ORD0036720,PRD00778,2025-04-02,3,Late Delivery
RET0003828,ORD0038706,PRD00440,2025-06-20,2,Changed Mind
RET0003829,ORD0000115,PRD00799,2026-03-13,2,Size/Compatibility
RET0003830,ORD0024660,PRD00605,2026-05-03,3,Defective
RET0003831,ORD0036974,PRD00810,2025-03-17,1,Wrong Product
RET0003832,ORD0038976,PRD00886,2025-03-05,3,Size/Compatibility
RET0003833,ORD0001683,PRD00365,2026-06-14,2,Late Delivery
RET0003834,ORD0026735,PRD00856,2025-03-13,1,Late Delivery
RET0003835,ORD0023239,PRD00219,2026-08-03,1,Late Delivery
RET0003836,ORD0022689,PRD00438,2026-02-02,1,Defective
RET0003837,ORD0048878,PRD00128,2026-03-25,2,Wrong Product
RET0003838,ORD0048167,PRD00942,2026-06-18,3,Damaged
RET0003839,ORD0009398,PRD00493,2026-07-03,2,Wrong Product
RET0003840,ORD0033544,PRD00928,2026-08-12,3,Damaged
RET0003841,ORD0049909,PRD00773,2025-11-22,2,Late Delivery
RET0003842,ORD0003053,PRD00547,2025-01-30,2,Size/Compatibility
RET0003843,ORD0005982,PRD00669,2025-08-23,3,Damaged
RET0003844,ORD0026209,PRD00585,2026-06-26,3,Size/Compatibility
RET0003845,ORD0021792,PRD00544,2026-05-10,3,Changed Mind
RET0003846,ORD0019144,PRD00375,2026-01-24,1,Size/Compatibility
RET0003847,ORD0027939,PRD00605,2025-01-10,1,Defective
RET0003848,ORD0002548,PRD00291,2025-07-25,1,Late Delivery
RET0003849,ORD0038937,PRD00168,2025-08-11,3,Size/Compatibility
RET0003850,ORD0028991,PRD00244,2025-06-21,3,Late Delivery
RET0003851,ORD0002176,PRD00366,2025-04-18,1,Damaged
RET0003852,ORD0037678,PRD00065,2025-07-12,2,Late Delivery
RET0003853,ORD0019048,PRD00760,2026-07-06,2,Damaged
RET0003854,ORD0030306,PRD00703,2026-05-20,3,Wrong Product
RET0003855,ORD0005594,PRD00631,2026-01-12,1,Wrong Product
RET0003856,ORD0007949,PRD00994,2026-02-12,2,Defective
RET0003857,ORD0018802,PRD00610,2025-05-20,3,Wrong Product
RET0003858,ORD0008582,PRD00149,2025-09-27,3,Wrong Product
RET0003859,ORD0040094,PRD00203,2025-06-19,3,Changed Mind
RET0003860,ORD0036080,PRD00185,2026-01-24,2,Size/Compatibility
RET0003861,ORD0001418,PRD00717,2025-06-06,2,Late Delivery
RET0003862,ORD0036596,PRD00902,2026-08-23,2,Late Delivery
RET0003863,ORD0049173,PRD00181,2026-04-18,2,Wrong Product
RET0003864,ORD0033660,PRD00447,2025-04-24,1,Damaged
RET0003865,ORD0000264,PRD00257,2025-01-31,3,Wrong Product
RET0003866,ORD0049860,PRD00643,2025-03-13,1,Wrong Product
RET0003867,ORD0031583,PRD00166,2025-08-03,3,Defective
RET0003868,ORD0011998,PRD00153,2026-03-17,2,Damaged
RET0003869,ORD0012515,PRD00445,2025-12-15,1,Wrong Product
RET0003870,ORD0047338,PRD00518,2025-05-29,1,Changed Mind
RET0003871,ORD0001009,PRD00263,2026-01-10,3,Changed Mind
RET0003872,ORD0025843,PRD00129,2026-01-25,1,Size/Compatibility
RET0003873,ORD0004714,PRD00165,2026-08-17,2,Late Delivery
RET0003874,ORD0032252,PRD00933,2025-09-12,2,Wrong Product
RET0003875,ORD0039083,PRD00889,2026-08-18,1,Size/Compatibility
RET0003876,ORD0027577,PRD00982,2025-01-07,2,Wrong Product
RET0003877,ORD0016244,PRD00553,2026-01-06,3,Defective
RET0003878,ORD0001489,PRD00794,2025-08-23,1,Defective
RET0003879,ORD0009027,PRD00628,2026-04-30,3,Damaged
RET0003880,ORD0041578,PRD00525,2026-07-21,2,Defective
RET0003881,ORD0029766,PRD00358,2025-12-12,3,Wrong Product
RET0003882,ORD0006188,PRD00919,2026-04-18,2,Defective
RET0003883,ORD0003558,PRD00129,2026-06-02,2,Changed Mind
RET0003884,ORD0000281,PRD00383,2025-10-30,1,Wrong Product
RET0003885,ORD0015221,PRD00391,2025-12-10,2,Changed Mind
RET0003886,ORD0003341,PRD00678,2026-04-18,1,Late Delivery
RET0003887,ORD0034294,PRD00729,2025-12-12,3,Damaged
RET0003888,ORD0003205,PRD00499,2025-07-18,3,Late Delivery
RET0003889,ORD0046140,PRD00100,2026-06-29,3,Wrong Product
RET0003890,ORD0040120,PRD00020,2025-12-17,1,Late Delivery
RET0003891,ORD0019204,PRD00830,2025-11-03,2,Damaged
RET0003892,ORD0016425,PRD00970,2025-11-28,1,Wrong Product
RET0003893,ORD0015715,PRD00383,2025-10-12,1,Wrong Product
RET0003894,ORD0041689,PRD00969,2025-07-16,3,Defective
RET0003895,ORD0026049,PRD00220,2026-06-14,2,Changed Mind
RET0003896,ORD0039664,PRD00192,2025-05-18,3,Damaged
RET0003897,ORD0043620,PRD00120,2025-08-16,3,Size/Compatibility
RET0003898,ORD0005245,PRD00762,2026-01-24,2,Wrong Product
RET0003899,ORD0032824,PRD00080,2025-08-30,2,Changed Mind
RET0003900,ORD0034116,PRD00740,2026-06-27,3,Size/Compatibility
RET0003901,ORD0029455,PRD00671,2025-08-12,3,Changed Mind
RET0003902,ORD0032454,PRD00282,2026-08-08,1,Changed Mind
RET0003903,ORD0048425,PRD00349,2026-06-23,3,Size/Compatibility
RET0003904,ORD0021739,PRD00848,2025-11-17,3,Defective
RET0003905,ORD0019416,PRD00809,2025-05-27,2,Size/Compatibility
RET0003906,ORD0014527,PRD00416,2025-01-05,3,Late Delivery
RET0003907,ORD0003723,PRD00749,2025-12-11,1,Wrong Product
RET0003908,ORD0009833,PRD00267,2026-08-01,2,Size/Compatibility
RET0003909,ORD0000254,PRD00184,2026-05-30,2,Size/Compatibility
RET0003910,ORD0025248,PRD00396,2025-05-03,2,Wrong Product
RET0003911,ORD0023059,PRD00049,2026-06-08,1,Defective
RET0003912,ORD0019016,PRD00698,2026-03-31,2,Damaged
RET0003913,ORD0048194,PRD00452,2026-03-11,3,Wrong Product
RET0003914,ORD0012634,PRD00972,2026-07-23,3,Late Delivery
RET0003915,ORD0028658,PRD00476,2026-08-03,3,Changed Mind
RET0003916,ORD0006890,PRD00759,2026-04-08,3,Wrong Product
RET0003917,ORD0025772,PRD00651,2026-08-09,2,Defective
RET0003918,ORD0019323,PRD00981,2025-05-11,2,Damaged
RET0003919,ORD0000276,PRD00017,2025-05-15,2,Late Delivery
RET0003920,ORD0034835,PRD00414,2025-05-29,1,Changed Mind
RET0003921,ORD0044262,PRD00345,2025-02-02,3,Changed Mind
RET0003922,ORD0010642,PRD00378,2025-12-07,1,Defective
RET0003923,ORD0000848,PRD00711,2025-05-11,2,Changed Mind
RET0003924,ORD0022021,PRD00537,2026-07-19,2,Changed Mind
RET0003925,ORD0013703,PRD00658,2025-10-28,3,Late Delivery
RET0003926,ORD0031344,PRD00591,2025-07-11,2,Defective
RET0003927,ORD0002579,PRD00933,2025-10-10,2,Changed Mind
RET0003928,ORD0032263,PRD00762,2026-04-10,2,Size/Compatibility
RET0003929,ORD0026100,PRD00494,2025-07-02,3,Wrong Product
RET0003930,ORD0000667,PRD00556,2025-02-21,2,Changed Mind
RET0003931,ORD0019902,PRD00108,2025-12-31,2,Wrong Product
RET0003932,ORD0015243,PRD00225,2026-02-20,1,Changed Mind
RET0003933,ORD0033668,PRD00768,2025-07-27,1,Changed Mind
RET0003934,ORD0049920,PRD00765,2025-12-13,1,Damaged
RET0003935,ORD0040608,PRD00585,2026-04-25,1,Damaged
RET0003936,ORD0002472,PRD00415,2025-04-26,1,Late Delivery
RET0003937,ORD0039787,PRD00575,2026-02-16,1,Damaged
RET0003938,ORD0023425,PRD00713,2026-05-22,3,Changed Mind
RET0003939,ORD0033391,PRD00893,2025-02-09,2,Damaged
RET0003940,ORD0044782,PRD00768,2025-08-08,2,Wrong Product
RET0003941,ORD0021864,PRD00305,2026-01-21,2,Size/Compatibility
RET0003942,ORD0041669,PRD00616,2025-08-25,1,Late Delivery
RET0003943,ORD0016343,PRD00843,2026-04-28,1,Late Delivery
RET0003944,ORD0047966,PRD00866,2025-09-12,3,Defective
RET0003945,ORD0005329,PRD00869,2026-03-28,2,Defective
RET0003946,ORD0038280,PRD00877,2025-11-25,1,Size/Compatibility
RET0003947,ORD0030520,PRD00172,2026-05-27,1,Defective
RET0003948,ORD0001027,PRD00741,2026-05-06,2,Wrong Product
RET0003949,ORD0016762,PRD00321,2025-11-22,3,Defective
RET0003950,ORD0022703,PRD00488,2025-08-02,1,Changed Mind
RET0003951,ORD0023783,PRD00644,2026-05-23,3,Late Delivery
RET0003952,ORD0027313,PRD00951,2026-03-01,1,Defective
RET0003953,ORD0025306,PRD00683,2026-01-07,1,Changed Mind
RET0003954,ORD0037188,PRD00075,2026-07-28,2,Size/Compatibility
RET0003955,ORD0023781,PRD00359,2025-09-19,2,Defective
RET0003956,ORD0024566,PRD00014,2025-07-22,3,Size/Compatibility
RET0003957,ORD0047914,PRD00817,2025-10-20,2,Defective
RET0003958,ORD0022262,PRD00201,2026-03-20,3,Late Delivery
RET0003959,ORD0039468,PRD00653,2025-08-07,3,Wrong Product
RET0003960,ORD0019090,PRD00762,2025-12-14,2,Damaged
RET0003961,ORD0025233,PRD00576,2025-01-09,2,Damaged
RET0003962,ORD0022544,PRD00504,2025-10-25,1,Defective
RET0003963,ORD0022701,PRD00517,2026-01-18,1,Changed Mind
RET0003964,ORD0048269,PRD00895,2026-07-11,1,Wrong Product
RET0003965,ORD0040484,PRD00707,2025-05-12,2,Size/Compatibility
RET0003966,ORD0006464,PRD00366,2026-03-27,3,Late Delivery
RET0003967,ORD0042906,PRD00567,2025-07-20,1,Defective
RET0003968,ORD0009695,PRD00696,2025-03-09,3,Defective
RET0003969,ORD0009861,PRD00399,2025-01-31,3,Wrong Product
RET0003970,ORD0014269,PRD00429,2026-04-01,2,Changed Mind
RET0003971,ORD0033999,PRD00339,2025-12-27,2,Defective
RET0003972,ORD0018618,PRD00306,2025-12-15,1,Wrong Product
RET0003973,ORD0008631,PRD00263,2025-04-06,2,Size/Compatibility
RET0003974,ORD0024367,PRD00225,2026-01-02,1,Size/Compatibility
RET0003975,ORD0006043,PRD00157,2025-05-29,3,Changed Mind
RET0003976,ORD0020056,PRD00939,2025-05-31,3,Wrong Product
RET0003977,ORD0043071,PRD00893,2025-01-16,1,Size/Compatibility
RET0003978,ORD0022599,PRD00088,2026-06-27,2,Size/Compatibility
RET0003979,ORD0015186,PRD00862,2026-07-21,2,Changed Mind
RET0003980,ORD0030187,PRD00373,2026-04-06,3,Damaged
RET0003981,ORD0012072,PRD00134,2025-12-11,1,Changed Mind
RET0003982,ORD0006112,PRD00301,2026-05-31,2,Size/Compatibility
RET0003983,ORD0011255,PRD00676,2026-01-03,2,Late Delivery
RET0003984,ORD0048592,PRD00228,2025-05-28,3,Defective
RET0003985,ORD0042222,PRD00101,2025-05-22,1,Size/Compatibility
RET0003986,ORD0000908,PRD00993,2026-02-05,2,Size/Compatibility
RET0003987,ORD0036830,PRD00975,2025-01-14,1,Size/Compatibility
RET0003988,ORD0038833,PRD00499,2026-02-19,3,Wrong Product
RET0003989,ORD0021841,PRD00143,2026-02-17,2,Size/Compatibility
RET0003990,ORD0036552,PRD00593,2025-09-07,2,Defective
RET0003991,ORD0037219,PRD00987,2025-10-25,2,Defective
RET0003992,ORD0032630,PRD00632,2025-12-15,3,Late Delivery
RET0003993,ORD0020251,PRD00331,2025-07-31,3,Size/Compatibility
RET0003994,ORD0014391,PRD00624,2026-08-27,3,Defective
RET0003995,ORD0039963,PRD00929,2026-07-07,3,Changed Mind
RET0003996,ORD0036468,PRD00749,2025-12-07,1,Defective
RET0003997,ORD0022863,PRD00013,2026-04-15,2,Size/Compatibility
RET0003998,ORD0040304,PRD00540,2025-12-01,1,Late Delivery
RET0003999,ORD0014653,PRD00153,2026-05-06,1,Late Delivery
RET0004000,ORD0044960,PRD00170,2025-11-24,1,Wrong Product
RET0004001,ORD0004271,PRD00765,2025-04-25,2,Size/Compatibility
RET0004002,ORD0037016,PRD00109,2025-10-01,2,Size/Compatibility
RET0004003,ORD0009585,PRD00790,2026-07-07,3,Size/Compatibility
RET0004004,ORD0049924,PRD00595,2026-02-22,2,Changed Mind
RET0004005,ORD0003792,PRD00274,2026-02-19,1,Damaged
RET0004006,ORD0033879,PRD00315,2025-04-21,2,Size/Compatibility
RET0004007,ORD0026395,PRD00749,2026-08-17,1,Wrong Product
RET0004008,ORD0001510,PRD00581,2025-12-12,1,Wrong Product
RET0004009,ORD0019176,PRD00137,2026-01-18,1,Defective
RET0004010,ORD0038785,PRD00010,2025-02-04,1,Wrong Product
RET0004011,ORD0032772,PRD00087,2025-03-28,1,Late Delivery
RET0004012,ORD0025850,PRD00580,2025-10-09,1,Damaged
RET0004013,ORD0020915,PRD00286,2025-05-18,3,Wrong Product
RET0004014,ORD0014645,PRD00411,2025-11-29,2,Size/Compatibility
RET0004015,ORD0042091,PRD00560,2025-05-14,1,Size/Compatibility
RET0004016,ORD0006981,PRD00196,2026-06-23,1,Wrong Product
RET0004017,ORD0000494,PRD00019,2026-04-19,3,Changed Mind
RET0004018,ORD0008450,PRD00390,2026-03-29,2,Damaged
RET0004019,ORD0011214,PRD00466,2025-07-23,2,Damaged
RET0004020,ORD0007415,PRD00907,2025-09-24,2,Late Delivery
RET0004021,ORD0000935,PRD00186,2025-07-14,3,Size/Compatibility
RET0004022,ORD0049871,PRD00148,2026-07-11,2,Wrong Product
RET0004023,ORD0026416,PRD00794,2025-06-19,2,Changed Mind
RET0004024,ORD0016225,PRD00219,2025-08-30,3,Late Delivery
RET0004025,ORD0016870,PRD00034,2026-05-31,2,Changed Mind
RET0004026,ORD0029417,PRD00894,2026-08-03,1,Size/Compatibility
RET0004027,ORD0027519,PRD00310,2025-12-27,3,Damaged
RET0004028,ORD0049238,PRD00819,2026-05-18,2,Late Delivery
RET0004029,ORD0007849,PRD00932,2025-06-15,1,Wrong Product
RET0004030,ORD0022277,PRD00852,2026-02-02,3,Defective
RET0004031,ORD0000495,PRD00188,2025-11-19,3,Size/Compatibility
RET0004032,ORD0047795,PRD00698,2025-10-30,1,Changed Mind
RET0004033,ORD0009030,PRD00263,2026-02-12,2,Damaged
RET0004034,ORD0040485,PRD00137,2025-01-28,3,Damaged
RET0004035,ORD0036932,PRD00099,2025-02-14,3,Changed Mind
RET0004036,ORD0034293,PRD00344,2025-11-21,3,Damaged
RET0004037,ORD0006723,PRD00153,2025-10-21,3,Late Delivery
RET0004038,ORD0000614,PRD00966,2026-03-06,1,Damaged
RET0004039,ORD0044127,PRD00777,2026-08-22,2,Size/Compatibility
RET0004040,ORD0034306,PRD00810,2026-06-21,3,Wrong Product
RET0004041,ORD0022232,PRD00293,2026-03-16,2,Wrong Product
RET0004042,ORD0027448,PRD00143,2025-12-26,3,Defective
RET0004043,ORD0010528,PRD00307,2025-03-13,1,Defective
RET0004044,ORD0045830,PRD00554,2026-03-17,1,Wrong Product
RET0004045,ORD0024481,PRD00235,2026-06-15,2,Defective
RET0004046,ORD0008278,PRD00651,2025-02-19,2,Wrong Product
RET0004047,ORD0038666,PRD00387,2025-12-24,1,Size/Compatibility
RET0004048,ORD0045811,PRD00625,2026-08-22,1,Size/Compatibility
RET0004049,ORD0033929,PRD00840,2025-09-02,3,Wrong Product
RET0004050,ORD0015833,PRD00651,2026-01-06,3,Defective
RET0004051,ORD0038106,PRD00561,2025-06-27,1,Wrong Product
RET0004052,ORD0010224,PRD00159,2026-01-07,1,Changed Mind
RET0004053,ORD0046821,PRD00469,2025-06-10,1,Damaged
RET0004054,ORD0016516,PRD00154,2025-03-01,2,Size/Compatibility
RET0004055,ORD0016290,PRD00621,2026-06-22,1,Defective
RET0004056,ORD0047210,PRD00290,2026-04-01,1,Changed Mind
RET0004057,ORD0011822,PRD00154,2026-02-11,3,Damaged
RET0004058,ORD0017594,PRD00971,2025-01-08,3,Size/Compatibility
RET0004059,ORD0001800,PRD00016,2025-03-06,3,Defective
RET0004060,ORD0028072,PRD00353,2026-04-20,1,Defective
RET0004061,ORD0039469,PRD00289,2025-08-31,1,Damaged
RET0004062,ORD0001304,PRD00689,2025-01-06,1,Late Delivery
RET0004063,ORD0028781,PRD00973,2025-12-17,3,Damaged
RET0004064,ORD0018056,PRD00612,2026-08-03,2,Defective
RET0004065,ORD0014976,PRD00684,2025-06-08,2,Changed Mind
RET0004066,ORD0003030,PRD00805,2025-08-28,3,Wrong Product
RET0004067,ORD0046663,PRD00609,2025-04-06,1,Late Delivery
RET0004068,ORD0021522,PRD00461,2025-04-13,2,Changed Mind
RET0004069,ORD0001739,PRD00754,2025-11-22,1,Wrong Product
RET0004070,ORD0021171,PRD00594,2026-04-14,1,Late Delivery
RET0004071,ORD0029545,PRD00076,2026-07-26,3,Size/Compatibility
RET0004072,ORD0023035,PRD00493,2026-05-30,1,Damaged
RET0004073,ORD0038691,PRD00706,2025-04-11,2,Defective
RET0004074,ORD0021306,PRD00514,2025-01-25,1,Changed Mind
RET0004075,ORD0011530,PRD00799,2025-05-30,2,Defective
RET0004076,ORD0018199,PRD00552,2026-02-22,2,Size/Compatibility
RET0004077,ORD0033455,PRD00303,2026-05-12,3,Late Delivery
RET0004078,ORD0022145,PRD00667,2026-05-29,2,Defective
RET0004079,ORD0032371,PRD00135,2025-01-13,2,Late Delivery
RET0004080,ORD0013187,PRD00076,2025-01-10,2,Defective
RET0004081,ORD0040407,PRD00952,2025-01-11,3,Late Delivery
RET0004082,ORD0042863,PRD00468,2026-03-08,2,Defective
RET0004083,ORD0013620,PRD00995,2025-12-21,3,Defective
RET0004084,ORD0032883,PRD00345,2025-02-13,3,Late Delivery
RET0004085,ORD0011052,PRD00445,2026-06-16,2,Changed Mind
RET0004086,ORD0017964,PRD00614,2025-11-13,2,Wrong Product
RET0004087,ORD0047340,PRD00676,2025-05-22,2,Defective
RET0004088,ORD0008831,PRD00129,2026-06-08,1,Changed Mind
RET0004089,ORD0007762,PRD00342,2026-04-14,1,Size/Compatibility
RET0004090,ORD0041209,PRD00972,2025-06-13,1,Changed Mind
RET0004091,ORD0042202,PRD00520,2026-06-02,1,Changed Mind
RET0004092,ORD0027951,PRD00556,2026-01-17,2,Wrong Product
RET0004093,ORD0022856,PRD00383,2025-08-26,1,Defective
RET0004094,ORD0026941,PRD00069,2025-11-25,1,Size/Compatibility
RET0004095,ORD0041232,PRD00837,2025-10-07,2,Size/Compatibility
RET0004096,ORD0029732,PRD00390,2025-01-18,2,Damaged
RET0004097,ORD0013922,PRD00437,2026-05-04,1,Changed Mind
RET0004098,ORD0008748,PRD00960,2026-04-07,1,Changed Mind
RET0004099,ORD0046781,PRD00746,2025-11-26,3,Defective
RET0004100,ORD0049470,PRD00809,2025-10-07,1,Defective
RET0004101,ORD0020581,PRD00676,2026-03-06,3,Defective
RET0004102,ORD0047086,PRD00778,2025-04-13,3,Late Delivery
RET0004103,ORD0040326,PRD00531,2025-06-18,3,Changed Mind
RET0004104,ORD0038817,PRD00577,2026-07-02,1,Defective
RET0004105,ORD0038518,PRD00539,2026-03-18,1,Late Delivery
RET0004106,ORD0010780,PRD00486,2025-01-18,3,Late Delivery
RET0004107,ORD0033028,PRD00238,2026-03-14,1,Late Delivery
RET0004108,ORD0016756,PRD00120,2025-10-01,3,Damaged
RET0004109,ORD0022920,PRD00591,2026-02-26,1,Size/Compatibility
RET0004110,ORD0038471,PRD00586,2025-02-15,3,Changed Mind
RET0004111,ORD0010154,PRD00647,2025-06-13,2,Damaged
RET0004112,ORD0032236,PRD00527,2025-08-31,1,Wrong Product
RET0004113,ORD0031543,PRD00307,2026-04-17,3,Defective
RET0004114,ORD0026144,PRD00668,2026-07-14,2,Damaged
RET0004115,ORD0036230,PRD00857,2026-07-15,2,Late Delivery
RET0004116,ORD0010891,PRD00136,2025-06-04,2,Changed Mind
RET0004117,ORD0042686,PRD00020,2025-11-02,3,Changed Mind
RET0004118,ORD0014247,PRD00534,2026-02-19,3,Late Delivery
RET0004119,ORD0010486,PRD00049,2025-09-24,2,Size/Compatibility
RET0004120,ORD0021828,PRD00381,2026-08-25,2,Damaged
RET0004121,ORD0019953,PRD00582,2025-12-20,2,Late Delivery
RET0004122,ORD0037584,PRD00080,2025-09-17,3,Late Delivery
RET0004123,ORD0015477,PRD00974,2026-06-16,2,Late Delivery
RET0004124,ORD0040538,PRD00666,2026-04-01,3,Defective
RET0004125,ORD0048647,PRD00943,2025-10-23,1,Defective
RET0004126,ORD0043255,PRD00670,2025-01-01,2,Changed Mind
RET0004127,ORD0009352,PRD00733,2025-01-03,2,Wrong Product
RET0004128,ORD0006600,PRD00075,2025-04-18,2,Changed Mind
RET0004129,ORD0049244,PRD00487,2025-10-06,3,Size/Compatibility
RET0004130,ORD0048532,PRD00868,2025-04-14,3,Changed Mind
RET0004131,ORD0043968,PRD00600,2026-08-05,1,Size/Compatibility
RET0004132,ORD0046543,PRD00118,2025-07-29,1,Wrong Product
RET0004133,ORD0012103,PRD00735,2026-05-01,1,Changed Mind
RET0004134,ORD0022356,PRD00332,2026-01-06,3,Wrong Product
RET0004135,ORD0037014,PRD00499,2025-10-02,2,Defective
RET0004136,ORD0013303,PRD00067,2025-04-21,1,Changed Mind
RET0004137,ORD0024180,PRD00344,2025-04-05,3,Defective
RET0004138,ORD0035685,PRD00581,2025-02-07,2,Size/Compatibility
RET0004139,ORD0030123,PRD00472,2026-02-09,3,Changed Mind
RET0004140,ORD0035676,PRD00924,2025-11-03,1,Late Delivery
RET0004141,ORD0043195,PRD00440,2026-02-01,3,Damaged
RET0004142,ORD0011498,PRD00077,2025-10-24,2,Size/Compatibility
RET0004143,ORD0020421,PRD00470,2026-07-03,3,Size/Compatibility
RET0004144,ORD0029991,PRD00132,2026-03-31,1,Wrong Product
RET0004145,ORD0043227,PRD00847,2025-01-17,3,Changed Mind
RET0004146,ORD0047650,PRD00205,2026-01-13,3,Changed Mind
RET0004147,ORD0049876,PRD00828,2025-02-05,3,Changed Mind
RET0004148,ORD0033943,PRD00964,2025-04-05,2,Wrong Product
RET0004149,ORD0030075,PRD00433,2026-07-23,3,Late Delivery
RET0004150,ORD0008137,PRD00044,2026-03-03,1,Changed Mind
RET0004151,ORD0003657,PRD00394,2026-04-21,2,Defective
RET0004152,ORD0015272,PRD00310,2025-03-05,3,Late Delivery
RET0004153,ORD0038204,PRD00084,2026-05-16,2,Late Delivery
RET0004154,ORD0048701,PRD00309,2026-07-09,3,Defective
RET0004155,ORD0029166,PRD00939,2026-07-02,2,Late Delivery
RET0004156,ORD0006440,PRD00453,2026-06-30,3,Wrong Product
RET0004157,ORD0018166,PRD00134,2025-12-25,2,Defective
RET0004158,ORD0031912,PRD00176,2026-04-14,2,Damaged
RET0004159,ORD0010907,PRD00331,2026-06-30,3,Late Delivery
RET0004160,ORD0022916,PRD00348,2025-07-29,2,Size/Compatibility
RET0004161,ORD0042151,PRD00101,2026-05-16,1,Wrong Product
RET0004162,ORD0041037,PRD00003,2025-09-02,3,Defective
RET0004163,ORD0034730,PRD00192,2025-09-20,3,Late Delivery
RET0004164,ORD0033271,PRD00182,2025-03-16,2,Wrong Product
RET0004165,ORD0034550,PRD00916,2025-04-09,1,Defective
RET0004166,ORD0022892,PRD00515,2026-06-08,3,Size/Compatibility
RET0004167,ORD0017494,PRD00036,2026-04-18,2,Wrong Product
RET0004168,ORD0044884,PRD00150,2025-08-14,1,Size/Compatibility
RET0004169,ORD0034636,PRD00245,2025-03-08,1,Wrong Product
RET0004170,ORD0038210,PRD00326,2025-04-14,3,Size/Compatibility
RET0004171,ORD0000332,PRD00076,2026-04-21,1,Changed Mind
RET0004172,ORD0008158,PRD00314,2026-05-16,3,Defective
RET0004173,ORD0049223,PRD00932,2025-05-03,3,Changed Mind
