order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI00063209,ORD0029932,PRD00718,1,15822.98,0.15
OI00063210,ORD0000731,PRD00827,2,12423.69,0.1
OI00063211,ORD0029976,PRD00724,6,15493.6,0.1
OI00063212,ORD0001780,PRD00659,4,4269.56,0.0
OI00063213,ORD0003686,PRD00540,2,4416.84,0.15
OI00063214,ORD0012124,PRD00506,3,4012.38,0.15
OI00063215,ORD0019881,PRD00716,4,10502.46,0.0
OI00063216,ORD0027471,PRD00970,2,4348.51,0.1
OI00063217,ORD0037418,PRD00416,5,7355.75,0.1
OI00063218,ORD0049615,PRD00218,6,5772.29,0.0
OI00063219,ORD0011410,PRD00700,3,11734.08,0.15
OI00063220,ORD0034816,PRD00789,1,10847.98,0.1
OI00063221,ORD0032927,PRD00029,8,5693.78,0.15
OI00063222,ORD0040176,PRD00829,2,8533.98,0.0
OI00063223,ORD0010987,PRD00325,5,21216.23,0.0
OI00063224,ORD0032341,PRD00557,3,10566.24,0.15
OI00063225,ORD0025423,PRD00233,8,12299.01,0.05
OI00063226,ORD0019380,PRD00356,8,8050.28,0.1
OI00063227,ORD0029692,PRD00690,1,4089.39,0.1
OI00063228,ORD0034220,PRD00443,7,13156.99,0.0
OI00063229,ORD0019787,PRD00490,8,16361.17,0.1
OI00063230,ORD0012633,PRD00372,2,17086.59,0.0
OI00063231,ORD0032556,PRD00700,4,11734.08,0.05
OI00063232,ORD0012321,PRD00465,5,14975.69,0.0
OI00063233,ORD0003218,PRD00220,1,5140.77,0.05
OI00063234,ORD0018992,PRD00784,4,6390.57,0.0
OI00063235,ORD0038107,PRD00633,2,11334.72,0.15
OI00063236,ORD0044148,PRD00224,4,4357.08,0.15
OI00063237,ORD0035559,PRD00721,7,10747.59,0.1
OI00063238,ORD0023010,PRD00569,7,1808.69,0.15
OI00063239,ORD0036577,PRD00533,6,14647.84,0.0
OI00063240,ORD0026298,PRD00519,4,7007.58,0.15
OI00063241,ORD0017493,PRD00672,4,2127.87,0.0
OI00063242,ORD0030322,PRD00421,2,3972.48,0.0
OI00063243,ORD0019979,PRD00786,7,17331.27,0.05
OI00063244,ORD0017783,PRD00861,1,15737.14,0.0
OI00063245,ORD0047980,PRD00837,1,4094.84,0.0
OI00063246,ORD0004079,PRD00700,8,11734.08,0.0
OI00063247,ORD0038554,PRD00581,6,4284.83,0.05
OI00063248,ORD0043893,PRD00738,7,10775.46,0.0
OI00063249,ORD0049159,PRD00084,6,2307.06,0.0
OI00063250,ORD0044635,PRD00994,7,1368.19,0.0
OI00063251,ORD0035616,PRD00139,5,14852.98,0.0
OI00063252,ORD0024425,PRD00695,7,8605.16,0.15
OI00063253,ORD0027026,PRD00973,8,6262.46,0.05
OI00063254,ORD0022124,PRD00412,3,20041.76,0.15
OI00063255,ORD0043216,PRD00691,2,7746.38,0.0
OI00063256,ORD0036594,PRD00083,4,7095.57,0.1
OI00063257,ORD0008919,PRD00932,3,18863.74,0.1
OI00063258,ORD0003895,PRD00099,3,8804.11,0.1
OI00063259,ORD0013586,PRD00390,7,9277.31,0.05
OI00063260,ORD0005516,PRD00888,1,6462.55,0.0
OI00063261,ORD0013615,PRD00900,5,16549.91,0.05
OI00063262,ORD0006349,PRD00970,3,4348.51,0.15
OI00063263,ORD0002541,PRD00834,8,6704.53,0.0
OI00063264,ORD0028428,PRD00243,2,12822.48,0.0
OI00063265,ORD0010069,PRD00488,8,8793.77,0.05
OI00063266,ORD0000012,PRD00784,4,6390.57,0.1
OI00063267,ORD0018075,PRD00617,5,13959.79,0.0
OI00063268,ORD0028166,PRD00519,1,7007.58,0.15
OI00063269,ORD0019830,PRD00092,1,1661.54,0.15
OI00063270,ORD0043722,PRD00936,2,7475.72,0.1
OI00063271,ORD0042420,PRD00535,1,16695.9,0.0
OI00063272,ORD0018406,PRD00480,1,12202.4,0.0
OI00063273,ORD0036447,PRD00144,3,10381.66,0.0
OI00063274,ORD0022736,PRD00784,7,6390.57,0.1
OI00063275,ORD0013478,PRD00656,5,3549.51,0.0
OI00063276,ORD0038374,PRD00373,5,7232.16,0.0
OI00063277,ORD0033678,PRD00638,1,21773.54,0.15
OI00063278,ORD0011348,PRD00984,4,8964.55,0.1
OI00063279,ORD0035545,PRD00337,5,13948.94,0.0
OI00063280,ORD0042170,PRD00896,1,18147.24,0.0
OI00063281,ORD0016506,PRD00791,5,15286.08,0.1
OI00063282,ORD0019416,PRD00063,7,8790.42,0.0
OI00063283,ORD0043068,PRD00090,6,9393.92,0.15
OI00063284,ORD0000706,PRD00192,3,13001.64,0.05
OI00063285,ORD0030119,PRD00439,4,10052.6,0.05
OI00063286,ORD0035474,PRD00226,5,9631.46,0.1
OI00063287,ORD0008646,PRD00218,2,5772.29,0.0
OI00063288,ORD0021782,PRD00251,1,4448.68,0.0
OI00063289,ORD0015604,PRD00834,6,6704.53,0.1
OI00063290,ORD0012081,PRD00647,6,2956.78,0.0
OI00063291,ORD0009129,PRD00737,1,13404.88,0.05
OI00063292,ORD0048376,PRD00283,5,19698.56,0.15
OI00063293,ORD0006642,PRD00576,6,8892.13,0.05
OI00063294,ORD0002925,PRD00962,5,9950.6,0.0
OI00063295,ORD0020390,PRD00882,7,8745.54,0.0
OI00063296,ORD0012900,PRD00374,5,372.78,0.0
OI00063297,ORD0034450,PRD00707,1,7463.88,0.0
OI00063298,ORD0007663,PRD00472,8,15480.27,0.1
OI00063299,ORD0005964,PRD00245,6,4564.29,0.15
OI00063300,ORD0048691,PRD00277,3,14323.3,0.05
OI00063301,ORD0017442,PRD00960,2,3028.23,0.15
OI00063302,ORD0011958,PRD00599,6,16214.49,0.05
OI00063303,ORD0027244,PRD00964,1,11091.88,0.0
OI00063304,ORD0042683,PRD00315,1,17400.16,0.1
OI00063305,ORD0008896,PRD00775,5,2336.73,0.0
OI00063306,ORD0029619,PRD00826,1,13484.37,0.0
OI00063307,ORD0019207,PRD00393,3,973.22,0.05
OI00063308,ORD0038993,PRD00903,1,14858.24,0.0
OI00063309,ORD0008714,PRD00680,8,18347.28,0.0
OI00063310,ORD0015733,PRD00488,8,8793.77,0.1
OI00063311,ORD0005606,PRD00034,3,14645.02,0.1
OI00063312,ORD0012870,PRD00582,8,17100.17,0.1
OI00063313,ORD0010336,PRD00240,5,1834.43,0.0
OI00063314,ORD0044370,PRD00354,5,5287.06,0.05
OI00063315,ORD0027146,PRD00611,8,2913.52,0.1
OI00063316,ORD0041556,PRD00732,8,7983.81,0.0
OI00063317,ORD0045137,PRD00118,2,18448.6,0.05
OI00063318,ORD0007471,PRD00417,5,20605.15,0.05
OI00063319,ORD0010665,PRD00457,5,9562.94,0.15
OI00063320,ORD0048603,PRD00431,2,15431.41,0.05
OI00063321,ORD0018266,PRD00108,7,21274.64,0.0
OI00063322,ORD0012851,PRD00559,7,2378.59,0.05
OI00063323,ORD0029223,PRD00209,6,12022.06,0.1
OI00063324,ORD0000432,PRD00164,5,9944.68,0.0
OI00063325,ORD0028697,PRD00546,7,312.16,0.0
OI00063326,ORD0007844,PRD00225,8,16130.77,0.1
OI00063327,ORD0035560,PRD00297,5,4576.72,0.1
OI00063328,ORD0036177,PRD00528,2,15842.03,0.0
OI00063329,ORD0032358,PRD00568,5,6237.72,0.1
OI00063330,ORD0036114,PRD00020,5,16857.66,0.0
OI00063331,ORD0028197,PRD00843,1,17510.9,0.0
OI00063332,ORD0044708,PRD00566,4,1568.31,0.15
OI00063333,ORD0001540,PRD00588,2,15066.29,0.0
OI00063334,ORD0033494,PRD00280,4,882.42,0.05
OI00063335,ORD0042838,PRD00388,5,3781.53,0.05
OI00063336,ORD0048530,PRD00930,1,4685.46,0.0
OI00063337,ORD0021348,PRD00218,8,5772.29,0.15
OI00063338,ORD0017785,PRD00335,3,17342.38,0.0
OI00063339,ORD0020960,PRD00906,4,13143.64,0.1
OI00063340,ORD0034649,PRD00063,4,8790.42,0.05
OI00063341,ORD0006125,PRD00110,7,16808.01,0.0
OI00063342,ORD0037941,PRD00667,7,14576.44,0.1
OI00063343,ORD0031081,PRD00541,1,3734.53,0.0
OI00063344,ORD0004984,PRD00081,5,4831.17,0.05
OI00063345,ORD0037640,PRD00943,7,8591.76,0.05
OI00063346,ORD0036924,PRD00344,5,11288.18,0.15
OI00063347,ORD0029284,PRD00888,1,6462.55,0.0
OI00063348,ORD0006646,PRD00999,7,10479.93,0.0
OI00063349,ORD0046892,PRD00353,7,11265.86,0.15
OI00063350,ORD0011343,PRD00143,3,3091.22,0.0
OI00063351,ORD0044844,PRD00928,6,7169.82,0.0
OI00063352,ORD0043749,PRD00971,4,3635.21,0.0
OI00063353,ORD0043553,PRD00484,6,2138.53,0.05
OI00063354,ORD0009581,PRD00763,4,6327.69,0.05
OI00063355,ORD0009463,PRD00941,6,3664.79,0.05
OI00063356,ORD0004875,PRD00169,8,12739.75,0.0
OI00063357,ORD0044233,PRD00814,4,20472.63,0.0
OI00063358,ORD0040103,PRD00987,4,11046.95,0.1
OI00063359,ORD0022848,PRD00694,7,13284.34,0.0
OI00063360,ORD0041093,PRD00701,6,9335.25,0.0
OI00063361,ORD0016771,PRD00975,7,11702.96,0.05
OI00063362,ORD0017390,PRD00279,5,18994.15,0.15
OI00063363,ORD0010370,PRD00807,5,19352.44,0.15
OI00063364,ORD0036457,PRD00147,5,13833.09,0.0
OI00063365,ORD0011951,PRD00817,4,16542.92,0.0
OI00063366,ORD0017021,PRD00595,7,12537.65,0.0
OI00063367,ORD0026221,PRD00009,3,17332.03,0.15
OI00063368,ORD0046952,PRD00683,3,16187.89,0.0
OI00063369,ORD0038737,PRD00662,8,1749.41,0.05
OI00063370,ORD0017875,PRD00044,4,11881.65,0.0
OI00063371,ORD0049684,PRD00671,8,15896.74,0.15
OI00063372,ORD0037283,PRD00760,2,3402.24,0.0
OI00063373,ORD0022537,PRD00355,2,15112.51,0.0
OI00063374,ORD0031070,PRD00088,7,889.51,0.0
OI00063375,ORD0038445,PRD00251,5,4448.68,0.1
OI00063376,ORD0046485,PRD00329,1,17926.5,0.15
OI00063377,ORD0013357,PRD00031,6,18288.36,0.1
OI00063378,ORD0029175,PRD00237,7,11954.37,0.0
OI00063379,ORD0021193,PRD00009,5,17332.03,0.0
OI00063380,ORD0039835,PRD00909,1,13040.14,0.0
OI00063381,ORD0028475,PRD00685,1,3135.9,0.05
OI00063382,ORD0014156,PRD00188,5,8004.68,0.0
OI00063383,ORD0026412,PRD00814,6,20472.63,0.05
OI00063384,ORD0047342,PRD00753,1,2464.68,0.0
OI00063385,ORD0026919,PRD00226,8,9631.46,0.0
OI00063386,ORD0043934,PRD00795,8,13167.09,0.0
OI00063387,ORD0021718,PRD00670,5,11488.79,0.0
OI00063388,ORD0018515,PRD00580,1,20861.47,0.05
OI00063389,ORD0013384,PRD00819,6,11644.31,0.0
OI00063390,ORD0005881,PRD00259,7,9419.37,0.0
OI00063391,ORD0003752,PRD00287,6,6214.06,0.0
OI00063392,ORD0016810,PRD00989,5,16040.15,0.0
OI00063393,ORD0027665,PRD00377,6,19748.29,0.0
OI00063394,ORD0039223,PRD00461,8,5730.35,0.0
OI00063395,ORD0011257,PRD00404,8,4320.15,0.05
OI00063396,ORD0049524,PRD00495,4,20180.85,0.1
OI00063397,ORD0041234,PRD00357,6,2696.9,0.0
OI00063398,ORD0034189,PRD00076,1,6872.09,0.15
OI00063399,ORD0035256,PRD00021,5,903.72,0.05
OI00063400,ORD0006179,PRD00268,6,13122.28,0.0
OI00063401,ORD0008750,PRD00183,2,8452.24,0.0
OI00063402,ORD0002717,PRD00092,3,1661.54,0.0
OI00063403,ORD0007078,PRD00522,7,3082.3,0.0
OI00063404,ORD0039146,PRD00477,1,12199.37,0.0
OI00063405,ORD0039231,PRD00272,6,7901.97,0.0
OI00063406,ORD0026051,PRD00821,2,14841.96,0.0
OI00063407,ORD0005402,PRD00907,7,17340.57,0.0
OI00063408,ORD0034850,PRD00702,5,16224.48,0.0
OI00063409,ORD0027088,PRD00482,6,19939.25,0.15
OI00063410,ORD0014775,PRD00333,1,883.72,0.0
OI00063411,ORD0042078,PRD00367,3,16157.99,0.15
OI00063412,ORD0042014,PRD00229,8,6288.83,0.1
OI00063413,ORD0029070,PRD00939,6,16571.27,0.05
OI00063414,ORD0016613,PRD00697,5,8327.94,0.1
OI00063415,ORD0018842,PRD00547,4,13994.09,0.05
OI00063416,ORD0001608,PRD00317,6,15171.62,0.15
OI00063417,ORD0038630,PRD00706,8,15314.95,0.0
OI00063418,ORD0041195,PRD00163,1,13017.33,0.0
OI00063419,ORD0030201,PRD00776,3,4878.38,0.0
OI00063420,ORD0008711,PRD00575,3,6165.02,0.0
OI00063421,ORD0041724,PRD00718,7,15822.98,0.15
OI00063422,ORD0010513,PRD00227,4,18175.89,0.0
OI00063423,ORD0024356,PRD00679,3,7514.81,0.0
OI00063424,ORD0044555,PRD00489,4,6062.3,0.05
OI00063425,ORD0034440,PRD00865,3,15349.25,0.05
OI00063426,ORD0047875,PRD00005,7,20224.38,0.0
OI00063427,ORD0032638,PRD00617,7,13959.79,0.0
OI00063428,ORD0048660,PRD00369,4,14493.93,0.15
OI00063429,ORD0041092,PRD00760,5,3402.24,0.1
OI00063430,ORD0012801,PRD00555,3,12115.06,0.0
OI00063431,ORD0042047,PRD00883,6,19654.96,0.15
OI00063432,ORD0009163,PRD00247,6,14939.52,0.0
OI00063433,ORD0029365,PRD00845,5,3007.38,0.0
OI00063434,ORD0043994,PRD00941,4,3664.79,0.0
OI00063435,ORD0043285,PRD00965,6,11969.13,0.0
OI00063436,ORD0011179,PRD00113,4,6693.3,0.0
OI00063437,ORD0006156,PRD00999,5,10479.93,0.05
OI00063438,ORD0034913,PRD00489,3,6062.3,0.0
OI00063439,ORD0025490,PRD00212,3,247.37,0.1
OI00063440,ORD0008020,PRD00156,6,1806.7,0.15
OI00063441,ORD0012712,PRD00259,1,9419.37,0.0
OI00063442,ORD0008461,PRD00986,2,10149.46,0.05
OI00063443,ORD0042195,PRD00520,1,15335.99,0.0
OI00063444,ORD0033664,PRD00766,1,12958.41,0.0
OI00063445,ORD0020559,PRD00932,1,18863.74,0.1
OI00063446,ORD0019086,PRD00605,3,6125.84,0.05
OI00063447,ORD0023020,PRD00832,1,16582.99,0.15
OI00063448,ORD0017514,PRD00982,5,4207.39,0.1
OI00063449,ORD0018515,PRD00407,3,3359.11,0.05
OI00063450,ORD0016995,PRD00548,3,13080.42,0.0
OI00063451,ORD0026025,PRD00823,4,1305.77,0.05
OI00063452,ORD0016957,PRD00641,2,6714.12,0.0
OI00063453,ORD0032761,PRD00903,2,14858.24,0.0
OI00063454,ORD0043152,PRD00976,3,5889.62,0.0
OI00063455,ORD0010076,PRD00120,1,5449.65,0.0
OI00063456,ORD0007014,PRD00667,8,14576.44,0.1
OI00063457,ORD0019888,PRD00655,1,162.27,0.0
OI00063458,ORD0036717,PRD00786,2,17331.27,0.1
OI00063459,ORD0045934,PRD00969,1,16645.66,0.0
OI00063460,ORD0012588,PRD00117,1,13683.7,0.0
OI00063461,ORD0009792,PRD00476,5,16028.7,0.15
OI00063462,ORD0014245,PRD00777,8,2220.87,0.1
OI00063463,ORD0028866,PRD00749,6,15655.18,0.0
OI00063464,ORD0016166,PRD00017,6,18465.48,0.15
OI00063465,ORD0042181,PRD00898,7,17362.28,0.0
OI00063466,ORD0028401,PRD00455,1,4182.88,0.0
OI00063467,ORD0000357,PRD00116,5,7651.13,0.0
OI00063468,ORD0018139,PRD00031,3,18288.36,0.0
OI00063469,ORD0032079,PRD00422,5,19600.54,0.0
OI00063470,ORD0031203,PRD00148,5,15280.1,0.1
OI00063471,ORD0034492,PRD00103,2,14629.91,0.0
OI00063472,ORD0009844,PRD00583,4,4055.84,0.15
OI00063473,ORD0014807,PRD00747,7,2176.11,0.0
OI00063474,ORD0036737,PRD00579,4,4991.65,0.05
OI00063475,ORD0044375,PRD00792,3,16499.25,0.0
OI00063476,ORD0024164,PRD00049,5,18730.77,0.15
OI00063477,ORD0033873,PRD00018,1,7600.32,0.0
OI00063478,ORD0017689,PRD00076,7,6872.09,0.0
OI00063479,ORD0038077,PRD00291,6,1582.88,0.0
OI00063480,ORD0002771,PRD00403,8,792.85,0.0
OI00063481,ORD0035461,PRD00929,1,4088.27,0.1
OI00063482,ORD0002630,PRD00624,6,7983.63,0.0
OI00063483,ORD0005556,PRD00676,7,5058.61,0.0
OI00063484,ORD0004233,PRD00668,3,4574.09,0.1
OI00063485,ORD0019636,PRD00099,3,8804.11,0.0
OI00063486,ORD0017323,PRD00869,2,9745.15,0.0
OI00063487,ORD0019700,PRD00682,2,10797.46,0.0
OI00063488,ORD0026773,PRD00863,1,10129.33,0.15
OI00063489,ORD0032404,PRD00345,3,15000.71,0.05
OI00063490,ORD0033118,PRD00995,6,2433.12,0.0
OI00063491,ORD0009687,PRD00123,6,8432.86,0.05
OI00063492,ORD0015234,PRD00542,8,4955.74,0.05
OI00063493,ORD0048948,PRD00970,4,4348.51,0.0
OI00063494,ORD0007804,PRD00029,2,5693.78,0.0
OI00063495,ORD0042591,PRD00318,1,18257.44,0.0
OI00063496,ORD0002044,PRD00591,5,2221.19,0.0
OI00063497,ORD0022432,PRD00287,8,6214.06,0.0
OI00063498,ORD0046894,PRD00219,7,18964.48,0.1
OI00063499,ORD0032606,PRD00346,5,3249.66,0.05
OI00063500,ORD0037071,PRD00361,2,2971.42,0.1
OI00063501,ORD0041531,PRD00294,2,10446.92,0.1
OI00063502,ORD0003923,PRD00311,3,8002.2,0.1
OI00063503,ORD0031801,PRD00485,6,11365.69,0.15
OI00063504,ORD0007036,PRD00706,6,15314.95,0.0
OI00063505,ORD0026361,PRD00710,3,10275.07,0.0
OI00063506,ORD0042741,PRD00308,1,2955.46,0.05
OI00063507,ORD0026090,PRD00842,2,12625.93,0.15
OI00063508,ORD0031797,PRD00263,3,14005.81,0.0
OI00063509,ORD0020474,PRD00870,1,12798.06,0.05
OI00063510,ORD0035956,PRD00763,8,6327.69,0.0
OI00063511,ORD0019834,PRD00043,7,9857.64,0.15
OI00063512,ORD0018806,PRD00038,2,14471.79,0.0
OI00063513,ORD0011086,PRD00124,6,10824.85,0.05
OI00063514,ORD0009730,PRD00746,6,7749.1,0.0
OI00063515,ORD0017509,PRD00562,1,387.25,0.15
OI00063516,ORD0000822,PRD00793,2,1022.23,0.0
OI00063517,ORD0032089,PRD00925,4,3881.22,0.15
OI00063518,ORD0004650,PRD00426,3,14625.86,0.1
OI00063519,ORD0023307,PRD00881,2,17953.34,0.0
OI00063520,ORD0020658,PRD00062,1,4874.29,0.0
OI00063521,ORD0022058,PRD00718,5,15822.98,0.0
OI00063522,ORD0041127,PRD00764,1,7584.53,0.05
OI00063523,ORD0046822,PRD00171,7,4410.76,0.05
OI00063524,ORD0018286,PRD00495,5,20180.85,0.15
OI00063525,ORD0008867,PRD00584,4,19699.84,0.0
OI00063526,ORD0048151,PRD00891,8,7370.44,0.0
OI00063527,ORD0046918,PRD00591,7,2221.19,0.15
OI00063528,ORD0013748,PRD00080,4,13082.1,0.0
OI00063529,ORD0024771,PRD00063,4,8790.42,0.0
OI00063530,ORD0017022,PRD00944,4,10079.94,0.0
OI00063531,ORD0003728,PRD00651,8,9196.1,0.0
OI00063532,ORD0044688,PRD00964,6,11091.88,0.0
OI00063533,ORD0023232,PRD00635,7,4119.11,0.1
OI00063534,ORD0025182,PRD00961,1,16534.42,0.0
OI00063535,ORD0038141,PRD00171,7,4410.76,0.05
OI00063536,ORD0001330,PRD00436,1,12264.49,0.0
OI00063537,ORD0048466,PRD00464,5,609.4,0.15
OI00063538,ORD0029837,PRD00333,5,883.72,0.0
OI00063539,ORD0046229,PRD00519,1,7007.58,0.0
OI00063540,ORD0019047,PRD00301,8,16274.24,0.0
OI00063541,ORD0039885,PRD00980,4,12183.03,0.1
OI00063542,ORD0040418,PRD00725,1,11783.27,0.0
OI00063543,ORD0014782,PRD00191,7,8692.96,0.0
OI00063544,ORD0018049,PRD00018,5,7600.32,0.15
OI00063545,ORD0033861,PRD00520,4,15335.99,0.0
OI00063546,ORD0036645,PRD00469,7,6660.32,0.05
OI00063547,ORD0010000,PRD00351,7,5805.19,0.15
OI00063548,ORD0018555,PRD00754,7,3625.02,0.05
OI00063549,ORD0015990,PRD00325,5,21216.23,0.15
OI00063550,ORD0016848,PRD00456,1,18614.46,0.1
OI00063551,ORD0032092,PRD00290,7,3078.97,0.0
OI00063552,ORD0049705,PRD00188,3,8004.68,0.05
OI00063553,ORD0045886,PRD00780,5,16917.45,0.0
OI00063554,ORD0024870,PRD00960,6,3028.23,0.0
OI00063555,ORD0004517,PRD00868,1,13084.45,0.0
OI00063556,ORD0040282,PRD00823,6,1305.77,0.15
OI00063557,ORD0046030,PRD00709,7,18941.04,0.05
OI00063558,ORD0015955,PRD00326,3,18612.74,0.05
OI00063559,ORD0044464,PRD00050,6,17957.2,0.0
OI00063560,ORD0046799,PRD00635,6,4119.11,0.15
OI00063561,ORD0032212,PRD00181,8,3137.88,0.0
OI00063562,ORD0001321,PRD00027,2,4166.14,0.0
OI00063563,ORD0037097,PRD00207,2,16073.55,0.0
OI00063564,ORD0026126,PRD00455,7,4182.88,0.1
OI00063565,ORD0048965,PRD00807,2,19352.44,0.0
OI00063566,ORD0048469,PRD00332,8,19087.87,0.1
OI00063567,ORD0023243,PRD00456,1,18614.46,0.15
OI00063568,ORD0023057,PRD00450,7,4106.87,0.1
OI00063569,ORD0005076,PRD00532,1,5712.54,0.0
OI00063570,ORD0016248,PRD00680,4,18347.28,0.0
OI00063571,ORD0039805,PRD00556,7,16689.61,0.15
OI00063572,ORD0030063,PRD00015,3,5948.78,0.0
OI00063573,ORD0011538,PRD00404,3,4320.15,0.05
OI00063574,ORD0043840,PRD00505,3,12890.32,0.0
OI00063575,ORD0037789,PRD00253,3,15794.56,0.0
OI00063576,ORD0002226,PRD00668,3,4574.09,0.0
OI00063577,ORD0026024,PRD00078,2,11358.42,0.1
OI00063578,ORD0025549,PRD00330,2,5941.95,0.05
OI00063579,ORD0046318,PRD00850,8,16861.42,0.0
OI00063580,ORD0024955,PRD00871,1,10488.51,0.0
OI00063581,ORD0007154,PRD00970,2,4348.51,0.1
OI00063582,ORD0004734,PRD00378,1,7710.32,0.1
OI00063583,ORD0004519,PRD00838,6,11437.08,0.0
OI00063584,ORD0006036,PRD00909,7,13040.14,0.05
OI00063585,ORD0045828,PRD00810,2,8578.8,0.05
OI00063586,ORD0004435,PRD00703,6,3921.94,0.0
OI00063587,ORD0032221,PRD00680,4,18347.28,0.05
OI00063588,ORD0012765,PRD00027,3,4166.14,0.0
OI00063589,ORD0011076,PRD00581,7,4284.83,0.0
OI00063590,ORD0020205,PRD00835,4,8783.75,0.15
OI00063591,ORD0010912,PRD00661,7,10287.1,0.05
OI00063592,ORD0016560,PRD00425,7,10428.73,0.05
OI00063593,ORD0038857,PRD00761,4,11739.03,0.15
OI00063594,ORD0026424,PRD00220,1,5140.77,0.0
OI00063595,ORD0044752,PRD00214,5,13698.17,0.0
OI00063596,ORD0043793,PRD00812,5,4845.39,0.0
OI00063597,ORD0013454,PRD00228,7,9924.89,0.05
OI00063598,ORD0040194,PRD00386,6,10782.01,0.0
OI00063599,ORD0021343,PRD00965,5,11969.13,0.15
OI00063600,ORD0000952,PRD00941,4,3664.79,0.0
OI00063601,ORD0005763,PRD00330,1,5941.95,0.1
OI00063602,ORD0031511,PRD00821,8,14841.96,0.15
OI00063603,ORD0021337,PRD00873,6,10219.64,0.0
OI00063604,ORD0002624,PRD00954,1,7655.44,0.0
OI00063605,ORD0022235,PRD00755,6,19450.09,0.05
OI00063606,ORD0046123,PRD00652,3,1127.33,0.0
OI00063607,ORD0040571,PRD00090,5,9393.92,0.05
OI00063608,ORD0007516,PRD00819,3,11644.31,0.0
OI00063609,ORD0022725,PRD00581,4,4284.83,0.1
OI00063610,ORD0028818,PRD00708,2,19302.6,0.1
OI00063611,ORD0049296,PRD00766,2,12958.41,0.15
OI00063612,ORD0027632,PRD00529,8,10195.32,0.0
OI00063613,ORD0031678,PRD00988,6,5424.07,0.05
OI00063614,ORD0014105,PRD00836,2,3946.07,0.0
OI00063615,ORD0029774,PRD00646,5,16364.51,0.0
OI00063616,ORD0003284,PRD00822,6,624.11,0.05
OI00063617,ORD0014284,PRD00194,4,14535.52,0.1
OI00063618,ORD0038167,PRD00166,5,11687.46,0.15
OI00063619,ORD0045579,PRD00232,7,10008.0,0.0
OI00063620,ORD0002921,PRD00068,6,16461.02,0.0
OI00063621,ORD0017232,PRD00939,7,16571.27,0.0
OI00063622,ORD0003986,PRD00890,3,10185.4,0.0
OI00063623,ORD0010293,PRD00531,3,9803.95,0.0
OI00063624,ORD0040530,PRD00471,8,2131.68,0.05
OI00063625,ORD0021342,PRD00504,7,17505.26,0.0
OI00063626,ORD0018772,PRD00763,4,6327.69,0.0
OI00063627,ORD0022833,PRD00109,6,13988.89,0.0
OI00063628,ORD0031690,PRD00394,5,16514.75,0.05
OI00063629,ORD0038165,PRD00137,2,20052.37,0.15
OI00063630,ORD0046517,PRD00786,2,17331.27,0.0
OI00063631,ORD0044167,PRD00339,2,9469.1,0.15
OI00063632,ORD0045150,PRD00765,4,1880.04,0.15
OI00063633,ORD0023858,PRD00686,5,4384.3,0.0
OI00063634,ORD0037932,PRD00121,5,22552.55,0.0
OI00063635,ORD0005613,PRD00181,7,3137.88,0.05
OI00063636,ORD0032514,PRD00865,8,15349.25,0.0
OI00063637,ORD0002809,PRD00269,3,9051.51,0.0
OI00063638,ORD0004268,PRD00670,6,11488.79,0.05
OI00063639,ORD0025090,PRD00707,5,7463.88,0.05
OI00063640,ORD0049326,PRD00713,4,7786.98,0.0
OI00063641,ORD0028812,PRD00043,5,9857.64,0.05
OI00063642,ORD0003293,PRD00590,7,16417.43,0.05
OI00063643,ORD0019215,PRD00185,5,7684.11,0.15
OI00063644,ORD0045840,PRD00568,8,6237.72,0.05
OI00063645,ORD0009547,PRD00072,1,3679.3,0.0
OI00063646,ORD0021822,PRD00666,5,2723.57,0.0
OI00063647,ORD0008563,PRD00634,8,14581.08,0.05
OI00063648,ORD0020308,PRD00757,8,1447.25,0.0
OI00063649,ORD0005710,PRD00799,8,22109.87,0.05
OI00063650,ORD0046536,PRD00140,7,9564.47,0.0
OI00063651,ORD0008092,PRD00002,8,16958.97,0.0
OI00063652,ORD0044853,PRD00883,6,19654.96,0.0
OI00063653,ORD0047841,PRD00604,8,19010.55,0.0
OI00063654,ORD0012111,PRD00035,2,13408.35,0.0
OI00063655,ORD0031362,PRD00033,1,17827.37,0.15
OI00063656,ORD0026558,PRD00073,8,10385.62,0.05
OI00063657,ORD0018831,PRD00061,2,17521.65,0.0
OI00063658,ORD0039236,PRD00887,5,8046.99,0.0
OI00063659,ORD0013232,PRD00899,6,3806.1,0.0
OI00063660,ORD0029128,PRD00157,1,4504.92,0.0
OI00063661,ORD0002434,PRD00298,2,2847.69,0.15
OI00063662,ORD0008560,PRD00863,8,10129.33,0.0
OI00063663,ORD0019482,PRD00939,8,16571.27,0.1
OI00063664,ORD0007092,PRD00555,8,12115.06,0.1
OI00063665,ORD0047579,PRD00260,6,762.02,0.1
OI00063666,ORD0037860,PRD00616,7,1809.91,0.0
OI00063667,ORD0024893,PRD00270,8,4074.3,0.0
OI00063668,ORD0044179,PRD00560,7,22555.37,0.0
OI00063669,ORD0046803,PRD00642,4,8470.69,0.1
OI00063670,ORD0035697,PRD00506,2,4012.38,0.05
OI00063671,ORD0002879,PRD00619,1,7178.39,0.0
OI00063672,ORD0011866,PRD00865,1,15349.25,0.1
OI00063673,ORD0041181,PRD00875,4,10492.67,0.0
OI00063674,ORD0005509,PRD00338,4,910.76,0.15
